	annot_gene_id	gid	length	biotype	biotype_category	detected
48726		ENSG00000270431.1	309	processed_pseudogene	pseudogene	False
48727		ENSG00000227881.1	1238	processed_pseudogene	pseudogene	False
48728		ENSG00000234785.1	1309	processed_pseudogene	pseudogene	False
48729		ENSG00000231371.1	935	processed_pseudogene	pseudogene	False
48730		ENSG00000234558.1	1509	processed_pseudogene	pseudogene	False
48731		ENSG00000204019.4	1321	protein_coding	protein_coding	False
48732		ENSG00000236077.2	10493	unprocessed_pseudogene	pseudogene	False
48733		ENSG00000230159.1	1278	lincRNA	lncRNA	False
48734		ENSG00000213526.3	627	processed_pseudogene	pseudogene	False
48735		ENSG00000238066.1	268	processed_pseudogene	pseudogene	False
48736		ENSG00000224314.1	629	processed_pseudogene	pseudogene	False
48737		ENSG00000237458.1	270	processed_pseudogene	pseudogene	False
48738		ENSG00000234524.1	498	processed_pseudogene	pseudogene	False
48739		ENSG00000270619.1	5208	processed_pseudogene	pseudogene	False
48740		ENSG00000230399.1	1843	processed_pseudogene	pseudogene	False
48741		ENSG00000250995.1	1061	processed_pseudogene	pseudogene	False
48742		ENSG00000224341.1	1299	processed_pseudogene	pseudogene	False
48743		ENSG00000231270.1	981	processed_pseudogene	pseudogene	False
48744		ENSG00000277535.2	3147	protein_coding	protein_coding	False
48745		ENSG00000227864.1	387	processed_pseudogene	pseudogene	False
48746		ENSG00000230170.1	960	processed_pseudogene	pseudogene	False
48747		ENSG00000270625.1	681	processed_pseudogene	pseudogene	False
48748		ENSG00000214992.6	8321	unprocessed_pseudogene	pseudogene	False
48749		ENSG00000226661.1	37294	antisense	lncRNA	False
48750		ENSG00000227814.3	392	processed_pseudogene	pseudogene	False
48751		ENSG00000237903.1	630	sense_intronic	lncRNA	False
48752		ENSG00000282850.2	2001	unprocessed_pseudogene	pseudogene	False
48753		ENSG00000101883.4	6884	protein_coding	protein_coding	False
48754		ENSG00000228139.1	2058	lincRNA	lncRNA	False
48755		ENSG00000227541.1	687	processed_pseudogene	pseudogene	False
48756		ENSG00000237757.2	2219	processed_pseudogene	pseudogene	False
48757		ENSG00000232042.1	399	processed_pseudogene	pseudogene	False
48758		ENSG00000181511.5	302	processed_pseudogene	pseudogene	False
48759		ENSG00000237828.1	1196	processed_pseudogene	pseudogene	False
48760		ENSG00000271346.1	253	processed_pseudogene	pseudogene	False
48761		ENSG00000226685.4	2051	protein_coding	protein_coding	False
48762		ENSG00000270678.1	251	processed_pseudogene	pseudogene	False
48763		ENSG00000270493.1	253	processed_pseudogene	pseudogene	False
48764		ENSG00000271154.1	252	processed_pseudogene	pseudogene	False
48765		ENSG00000271041.1	252	processed_pseudogene	pseudogene	False
48766		ENSG00000270397.1	251	processed_pseudogene	pseudogene	False
48767		ENSG00000271502.1	252	processed_pseudogene	pseudogene	False
48768		ENSG00000226023.6	3322	protein_coding	protein_coding	False
48769		ENSG00000271211.1	252	processed_pseudogene	pseudogene	False
48770		ENSG00000270736.1	251	processed_pseudogene	pseudogene	False
48771		ENSG00000270771.1	251	processed_pseudogene	pseudogene	False
48772		ENSG00000270646.1	251	processed_pseudogene	pseudogene	False
48773		ENSG00000270456.1	250	processed_pseudogene	pseudogene	False
48774		ENSG00000270251.1	251	processed_pseudogene	pseudogene	False
48775		ENSG00000233433.1	1599	processed_pseudogene	pseudogene	False
48776		ENSG00000234176.1	1832	processed_pseudogene	pseudogene	False
48777		ENSG00000213498.3	498	processed_pseudogene	pseudogene	False
48778		ENSG00000260585.1	4996	lincRNA	lncRNA	False
48779		ENSG00000232496.2	1207	processed_pseudogene	pseudogene	False
48780		ENSG00000224236.3	1674	processed_pseudogene	pseudogene	False
48781		ENSG00000229733.1	234	processed_pseudogene	pseudogene	False
48782		ENSG00000228466.1	1324	processed_pseudogene	pseudogene	False
48783		ENSG00000230376.1	385	processed_pseudogene	pseudogene	False
48784		ENSG00000237025.1	706	processed_pseudogene	pseudogene	False
48785		ENSG00000237426.1	1458	processed_pseudogene	pseudogene	False
48786		ENSG00000234564.1	1307	processed_pseudogene	pseudogene	False
48787		ENSG00000232054.1	892	processed_pseudogene	pseudogene	False
48788		ENSG00000226532.1	83	processed_pseudogene	pseudogene	False
48789		ENSG00000236880.1	334	processed_pseudogene	pseudogene	False
48790		ENSG00000282815.1	5094	protein_coding	protein_coding	False
48791		ENSG00000213489.3	1124	processed_pseudogene	pseudogene	False
48792		ENSG00000230916.2	698	processed_pseudogene	pseudogene	False
48793		ENSG00000231501.1	156	processed_pseudogene	pseudogene	False
48794		ENSG00000232177.1	396	processed_pseudogene	pseudogene	False
48795		ENSG00000274901.2	288	unprocessed_pseudogene	pseudogene	False
48796		ENSG00000226414.1	1122	processed_pseudogene	pseudogene	False
48797		ENSG00000230538.1	2184	processed_pseudogene	pseudogene	False
48798		ENSG00000274631.1	120	processed_pseudogene	pseudogene	False
48799		ENSG00000260683.1	1899	lincRNA	lncRNA	False
48800		ENSG00000235274.1	2124	processed_pseudogene	pseudogene	False
48801		ENSG00000224548.1	609	processed_pseudogene	pseudogene	False
48802		ENSG00000123165.8	1436	protein_coding	protein_coding	False
48803		ENSG00000236042.2	497	processed_pseudogene	pseudogene	False
48804		ENSG00000235334.1	762	processed_pseudogene	pseudogene	False
48805		ENSG00000235239.1	1122	processed_pseudogene	pseudogene	False
48806		ENSG00000235735.1	767	processed_pseudogene	pseudogene	False
48807		ENSG00000226802.1	856	processed_pseudogene	pseudogene	False
48808		ENSG00000218728.3	1284	processed_pseudogene	pseudogene	False
48809		ENSG00000223995.2	393	processed_pseudogene	pseudogene	False
48810		ENSG00000234592.1	1647	processed_pseudogene	pseudogene	False
48811		ENSG00000238040.1	6258	processed_pseudogene	pseudogene	False
48812		ENSG00000225046.2	212	processed_pseudogene	pseudogene	False
48813		ENSG00000271677.1	888	unprocessed_pseudogene	pseudogene	False
48814		ENSG00000185903.10	922	unprocessed_pseudogene	pseudogene	False
48815		ENSG00000229082.2	855	unprocessed_pseudogene	pseudogene	False
48816		ENSG00000242610.2	885	unprocessed_pseudogene	pseudogene	False
48817		ENSG00000234288.2	938	unprocessed_pseudogene	pseudogene	False
48818		ENSG00000230973.1	615	processed_pseudogene	pseudogene	False
48819		ENSG00000228450.2	607	processed_pseudogene	pseudogene	False
48820		ENSG00000171054.8	1080	protein_coding	protein_coding	False
48821		ENSG00000237225.2	1117	unprocessed_pseudogene	pseudogene	False
48822		ENSG00000232787.2	866	unprocessed_pseudogene	pseudogene	False
48823		ENSG00000235730.2	938	unprocessed_pseudogene	pseudogene	False
48824		ENSG00000227183.3	251	processed_pseudogene	pseudogene	False
48825		ENSG00000228089.1	429	processed_pseudogene	pseudogene	False
48826		ENSG00000235190.1	183	processed_pseudogene	pseudogene	False
48827		ENSG00000228819.1	1261	processed_pseudogene	pseudogene	False
48828		ENSG00000227064.1	296	processed_pseudogene	pseudogene	False
48829		ENSG00000134588.12	72478	protein_coding	protein_coding	False
48830		ENSG00000225949.1	2640	processed_pseudogene	pseudogene	False
48831		ENSG00000233260.1	887	processed_pseudogene	pseudogene	False
48832		ENSG00000232068.1	643	unprocessed_pseudogene	pseudogene	False
48833		ENSG00000224908.1	250	processed_pseudogene	pseudogene	False
48834		ENSG00000232664.2	1563	processed_pseudogene	pseudogene	False
48835		ENSG00000214961.2	1371	processed_pseudogene	pseudogene	False
48836		ENSG00000226107.1	288	processed_pseudogene	pseudogene	False
48837		ENSG00000235813.1	6797	lincRNA	lncRNA	False
48838		ENSG00000236509.2	475	processed_pseudogene	pseudogene	False
48839		ENSG00000237432.2	581	processed_pseudogene	pseudogene	False
48840		ENSG00000280249.1	163	pseudogene	pseudogene	False
48841		ENSG00000234228.1	1461	processed_pseudogene	pseudogene	False
48842		ENSG00000224107.5	1571	protein_coding	protein_coding	False
48843		ENSG00000223809.1	365	lincRNA	lncRNA	False
48844		ENSG00000232582.1	621	processed_pseudogene	pseudogene	False
48845		ENSG00000269833.2	513	processed_pseudogene	pseudogene	False
48846		ENSG00000238210.3	1522	protein_coding	protein_coding	False
48847		ENSG00000274024.1	1539	processed_pseudogene	pseudogene	False
48848		ENSG00000283644.1	179	protein_coding	protein_coding	False
48849		ENSG00000284994.1	2985	lincRNA	lncRNA	False
48850		ENSG00000225769.1	5674	processed_pseudogene	pseudogene	False
48851		ENSG00000273988.1	1471	unprocessed_pseudogene	pseudogene	False
48852		ENSG00000271158.1	1155	processed_pseudogene	pseudogene	False
48853		ENSG00000237833.1	1509	processed_pseudogene	pseudogene	False
48854		ENSG00000224539.1	16504	unprocessed_pseudogene	pseudogene	False
48855		ENSG00000277486.1	5133	unprocessed_pseudogene	pseudogene	False
48856		ENSG00000198022.6	12560	unprocessed_pseudogene	pseudogene	False
48857		ENSG00000274601.1	282	unprocessed_pseudogene	pseudogene	False
48858		ENSG00000233861.1	1464	processed_pseudogene	pseudogene	False
48859		ENSG00000238200.1	1464	processed_pseudogene	pseudogene	False
48860		ENSG00000269096.6	8345	protein_coding	protein_coding	False
48861		ENSG00000271449.7	8344	protein_coding	protein_coding	False
48862		ENSG00000278085.4	8039	protein_coding	protein_coding	False
48863		ENSG00000219930.4	787	processed_pseudogene	pseudogene	False
48864		ENSG00000230079.1	4608	processed_pseudogene	pseudogene	False
48865		ENSG00000271339.1	501	processed_pseudogene	pseudogene	False
48866		ENSG00000231164.1	716	processed_pseudogene	pseudogene	False
48867		ENSG00000225125.2	654	processed_pseudogene	pseudogene	False
48868		ENSG00000225400.1	650	processed_pseudogene	pseudogene	False
48869		ENSG00000232379.1	385	processed_pseudogene	pseudogene	False
48870		ENSG00000165370.1	1526	protein_coding	protein_coding	False
48871		ENSG00000237584.1	578	processed_pseudogene	pseudogene	False
48872		ENSG00000229562.1	1723	processed_pseudogene	pseudogene	False
48873		ENSG00000183981.8	950	processed_pseudogene	pseudogene	False
48874		ENSG00000214930.2	1206	processed_pseudogene	pseudogene	False
48875		ENSG00000232183.1	266	antisense	lncRNA	False
48876		ENSG00000173954.8	342	processed_pseudogene	pseudogene	False
48877		ENSG00000232549.1	785	processed_pseudogene	pseudogene	False
48878		ENSG00000233145.1	769	lincRNA	lncRNA	False
48879		ENSG00000231110.1	769	lincRNA	lncRNA	False
48880		ENSG00000224942.1	1249	processed_pseudogene	pseudogene	False
48881		ENSG00000225758.1	408	processed_pseudogene	pseudogene	False
48882		ENSG00000230668.1	6599	lincRNA	lncRNA	False
48883		ENSG00000227234.1	1115	protein_coding	protein_coding	False
48884		ENSG00000214925.3	696	processed_pseudogene	pseudogene	False
48885		ENSG00000261212.1	353	lincRNA	lncRNA	False
48886		ENSG00000213423.4	3094	processed_pseudogene	pseudogene	False
48887		ENSG00000227779.1	284	processed_pseudogene	pseudogene	False
48888		ENSG00000223438.1	869	sense_intronic	lncRNA	False
48889		ENSG00000236205.1	1004	unprocessed_pseudogene	pseudogene	False
48890		ENSG00000225469.3	1123	unprocessed_pseudogene	pseudogene	False
48891		ENSG00000250625.1	1138	unprocessed_pseudogene	pseudogene	False
48892		ENSG00000275508.1	1714	processed_pseudogene	pseudogene	False
48893		ENSG00000189326.4	8784	protein_coding	protein_coding	False
48894		ENSG00000226064.1	609	processed_pseudogene	pseudogene	False
48895		ENSG00000235539.1	916	processed_pseudogene	pseudogene	False
48896		ENSG00000230130.1	763	processed_pseudogene	pseudogene	False
48897		ENSG00000189252.4	8740	protein_coding	protein_coding	False
48898		ENSG00000213924.3	1209	processed_pseudogene	pseudogene	False
48899		ENSG00000268988.1	9468	protein_coding	protein_coding	False
48900		ENSG00000235729.1	342	processed_pseudogene	pseudogene	False
48901		ENSG00000276380.2	1184	polymorphic_pseudogene	pseudogene	False
48902		ENSG00000224630.2	246	processed_pseudogene	pseudogene	False
48903		ENSG00000235598.1	561	processed_pseudogene	pseudogene	False
48904		ENSG00000215054.3	883	processed_pseudogene	pseudogene	False
48905		ENSG00000233548.1	312	processed_pseudogene	pseudogene	False
48906		ENSG00000234712.1	690	antisense	lncRNA	False
48907		ENSG00000203923.4	9284	protein_coding	protein_coding	False
48908		ENSG00000231093.1	2157	processed_pseudogene	pseudogene	False
48909		ENSG00000270709.1	247	processed_pseudogene	pseudogene	False
48910		ENSG00000234748.1	513	processed_pseudogene	pseudogene	False
48911		ENSG00000226388.1	2037	processed_pseudogene	pseudogene	False
48912		ENSG00000235699.2	625	protein_coding	protein_coding	False
48913		ENSG00000224440.1	620	protein_coding	protein_coding	False
48914		ENSG00000225660.1	134	processed_pseudogene	pseudogene	False
48915		ENSG00000271660.1	309	processed_pseudogene	pseudogene	False
48916		ENSG00000274579.1	122	processed_pseudogene	pseudogene	False
48917		ENSG00000228855.1	297	processed_pseudogene	pseudogene	False
48918		ENSG00000227505.1	297	processed_pseudogene	pseudogene	False
48919		ENSG00000271175.1	241	processed_pseudogene	pseudogene	False
48920		ENSG00000227083.1	1281	antisense	lncRNA	False
48921		ENSG00000236337.1	642	sense_intronic	lncRNA	False
48922		ENSG00000233467.2	864	processed_pseudogene	pseudogene	False
48923		ENSG00000223516.1	519	sense_intronic	lncRNA	False
48924		ENSG00000242186.1	450	unprocessed_pseudogene	pseudogene	False
48925		ENSG00000176289.4	1042	unprocessed_pseudogene	pseudogene	False
48926		ENSG00000229322.1	950	processed_pseudogene	pseudogene	False
48927		ENSG00000228833.1	98	unprocessed_pseudogene	pseudogene	False
48928		ENSG00000223377.1	274	unprocessed_pseudogene	pseudogene	False
48929		ENSG00000231694.1	95	unprocessed_pseudogene	pseudogene	False
48930		ENSG00000235254.3	2471	unprocessed_pseudogene	pseudogene	False
48931		ENSG00000224732.1	941	unprocessed_pseudogene	pseudogene	False
48932		ENSG00000229829.1	474	processed_pseudogene	pseudogene	False
48933		ENSG00000183171.5	2142	processed_pseudogene	pseudogene	False
48934		ENSG00000228728.1	493	processed_pseudogene	pseudogene	False
48935		ENSG00000230153.5	5125	lincRNA	lncRNA	False
48936		ENSG00000270916.1	115	processed_pseudogene	pseudogene	False
48937		ENSG00000234696.1	2644	antisense	lncRNA	False
48938		ENSG00000228717.1	1486	processed_pseudogene	pseudogene	False
48939		ENSG00000270052.1	628	lincRNA	lncRNA	False
48940		ENSG00000183862.5	6853	protein_coding	protein_coding	False
48941		ENSG00000229967.1	9537	antisense	lncRNA	False
48942		ENSG00000228965.1	879	processed_pseudogene	pseudogene	False
48943		ENSG00000242520.5	941	transcribed_unprocessed_pseudogene	pseudogene	False
48944		ENSG00000124260.11	5268	protein_coding	protein_coding	False
48945		ENSG00000223940.1	1447	processed_pseudogene	pseudogene	False
48946		ENSG00000242599.7	7158	transcribed_unprocessed_pseudogene	pseudogene	False
48947		ENSG00000234200.2	1363	unprocessed_pseudogene	pseudogene	False
48948		ENSG00000229979.1	263	processed_pseudogene	pseudogene	False
48949		ENSG00000224931.3	6178	unprocessed_pseudogene	pseudogene	False
48950		ENSG00000235219.1	2490	unprocessed_pseudogene	pseudogene	False
48951		ENSG00000231600.1	576	unprocessed_pseudogene	pseudogene	False
48952		ENSG00000278803.1	962	unprocessed_pseudogene	pseudogene	False
48953		ENSG00000225110.2	4141	protein_coding	protein_coding	False
48954		ENSG00000232249.1	223	unprocessed_pseudogene	pseudogene	False
48955		ENSG00000217889.3	851	processed_pseudogene	pseudogene	False
48956		ENSG00000237793.3	530	processed_pseudogene	pseudogene	False
48957		ENSG00000235802.1	762	antisense	lncRNA	False
48958		ENSG00000102076.9	14808	protein_coding	protein_coding	False
48959		ENSG00000277008.1	16992	unprocessed_pseudogene	pseudogene	False
48960		ENSG00000268221.5	13539	protein_coding	protein_coding	False
48961		ENSG00000274962.1	17016	unprocessed_pseudogene	pseudogene	False
48962		ENSG00000166160.9	13530	protein_coding	protein_coding	False
48963		ENSG00000277009.1	17673	unprocessed_pseudogene	pseudogene	False
48964		ENSG00000269433.3	14267	protein_coding	protein_coding	False
48965		ENSG00000278057.4	24588	protein_coding	protein_coding	False
48966		ENSG00000273041.1	1072	processed_pseudogene	pseudogene	False
48967		ENSG00000268651.2	1678	protein_coding	protein_coding	False
48968		ENSG00000232155.1	92	processed_pseudogene	pseudogene	False
48969		ENSG00000184033.13	1673	protein_coding	protein_coding	False
48970		ENSG00000273773.1	75	unprocessed_pseudogene	pseudogene	False
48971		ENSG00000213338.3	1072	processed_pseudogene	pseudogene	False
48972		ENSG00000237619.2	902	unprocessed_pseudogene	pseudogene	False
48973		ENSG00000224069.1	531	processed_pseudogene	pseudogene	False
48974		ENSG00000237859.2	10218	unprocessed_pseudogene	pseudogene	False
48975		ENSG00000233688.1	604	processed_pseudogene	pseudogene	False
48976		ENSG00000235991.4	19392	unprocessed_pseudogene	pseudogene	False
48977		ENSG00000224978.1	717	processed_pseudogene	pseudogene	False
48978		ENSG00000225008.1	993	processed_pseudogene	pseudogene	False
48979		ENSG00000228986.1	1263	processed_pseudogene	pseudogene	False
48980		ENSG00000230491.1	243	processed_pseudogene	pseudogene	False
48981		ENSG00000224216.1	17099	antisense	lncRNA	False
48982		ENSG00000277858.1	347	protein_coding	protein_coding	False
48983		ENSG00000277745.1	590	protein_coding	protein_coding	False
