gid	length	biotype	biotype_category
ENSG00000100242.15	59418	protein_coding	protein_coding
ENSG00000230149.2	4260	antisense	lncRNA
ENSG00000273096.1	182	sense_intronic	lncRNA
ENSG00000225450.1	10038	antisense	lncRNA
ENSG00000272669.1	490	antisense	lncRNA
ENSG00000273076.1	415	antisense	lncRNA
ENSG00000100246.12	15690	protein_coding	protein_coding
ENSG00000221890.3	25530	protein_coding	protein_coding
ENSG00000183741.11	10864	protein_coding	protein_coding
ENSG00000235209.1	3481	lincRNA	lncRNA
ENSG00000128383.12	40037	protein_coding	protein_coding
ENSG00000179750.15	10457	protein_coding	protein_coding
ENSG00000249310.2	6650	antisense	lncRNA
ENSG00000244509.3	6269	protein_coding	protein_coding
ENSG00000284554.2	18913	protein_coding	protein_coding
ENSG00000243811.9	12163	protein_coding	protein_coding
ENSG00000128394.16	13306	protein_coding	protein_coding
ENSG00000259421.1	257	unprocessed_pseudogene	pseudogene
ENSG00000239713.8	10738	protein_coding	protein_coding
ENSG00000225720.6	1269	transcribed_unprocessed_pseudogene	pseudogene
ENSG00000100298.15	6843	protein_coding	protein_coding
ENSG00000100307.12	32507	protein_coding	protein_coding
ENSG00000226024.1	273	processed_pseudogene	pseudogene
ENSG00000279833.1	3670	antisense	lncRNA
ENSG00000227009.1	420	processed_pseudogene	pseudogene
ENSG00000100311.16	21392	protein_coding	protein_coding
ENSG00000284633.1	37709	antisense	lncRNA
ENSG00000224794.2	2601	lincRNA	lncRNA
ENSG00000100316.15	7507	protein_coding	protein_coding
ENSG00000209480.1	92	snoRNA	other
ENSG00000209482.1	94	snoRNA	other
ENSG00000263764.1	63	snoRNA	other
ENSG00000100321.14	35663	protein_coding	protein_coding
ENSG00000280216.1	405	TEC	other
ENSG00000100324.13	37319	protein_coding	protein_coding
ENSG00000128268.11	34850	protein_coding	protein_coding
ENSG00000227188.1	1015	antisense	lncRNA
ENSG00000100335.14	18700	protein_coding	protein_coding
ENSG00000285025.1	212	protein_coding	protein_coding
ENSG00000128272.14	2990	protein_coding	protein_coding
ENSG00000187051.8	3762	protein_coding	protein_coding
ENSG00000100346.17	118984	protein_coding	protein_coding
ENSG00000176177.9	150820	protein_coding	protein_coding
ENSG00000235647.1	1166	processed_pseudogene	pseudogene
ENSG00000238875.1	260	misc_RNA	other
ENSG00000226085.3	819	processed_pseudogene	pseudogene
ENSG00000100351.16	72639	protein_coding	protein_coding
ENSG00000225528.3	4321	protein_coding	protein_coding
ENSG00000133477.16	48580	protein_coding	protein_coding
ENSG00000261202.1	1462	antisense	lncRNA
ENSG00000100354.20	290991	protein_coding	protein_coding
ENSG00000228599.1	741	processed_pseudogene	pseudogene
ENSG00000239900.12	43963	protein_coding	protein_coding
ENSG00000284431.1	63525	protein_coding	protein_coding
ENSG00000100359.20	39698	protein_coding	protein_coding
ENSG00000229999.6	15626	antisense	lncRNA
ENSG00000196588.15	226421	protein_coding	protein_coding
ENSG00000272834.1	442	antisense	lncRNA
ENSG00000227413.1	505	processed_pseudogene	pseudogene
ENSG00000232564.3	4907	antisense	lncRNA
ENSG00000172912.4	609	processed_pseudogene	pseudogene
ENSG00000230071.2	1303	processed_pseudogene	pseudogene
ENSG00000231907.2	967	processed_pseudogene	pseudogene
ENSG00000128285.4	4064	protein_coding	protein_coding
ENSG00000100372.14	49769	protein_coding	protein_coding
ENSG00000230769.1	490	processed_pseudogene	pseudogene
ENSG00000233603.1	246	processed_pseudogene	pseudogene
ENSG00000266594.1	75	miRNA	miRNA
ENSG00000100380.13	32487	protein_coding	protein_coding
ENSG00000196236.12	75738	protein_coding	protein_coding
ENSG00000172404.4	2577	protein_coding	protein_coding
ENSG00000273979.1	270	misc_RNA	other
ENSG00000200683.1	103	snRNA	other
ENSG00000100387.8	21962	protein_coding	protein_coding
ENSG00000222698.1	94	misc_RNA	other
ENSG00000237214.3	581	processed_pseudogene	pseudogene
ENSG00000199515.1	92	misc_RNA	other
ENSG00000213857.3	1059	processed_pseudogene	pseudogene
ENSG00000100393.12	88293	protein_coding	protein_coding
ENSG00000284015.1	53	miRNA	miRNA
ENSG00000252859.1	99	snRNA	other
ENSG00000232754.1	13954	antisense	lncRNA
ENSG00000231993.1	22865	antisense	lncRNA
ENSG00000215771.2	461	processed_pseudogene	pseudogene
ENSG00000100395.14	26066	protein_coding	protein_coding
ENSG00000235513.1	8505	antisense	lncRNA
ENSG00000100399.15	11424	protein_coding	protein_coding
ENSG00000100401.19	40640	protein_coding	protein_coding
ENSG00000274552.1	58	miRNA	miRNA
ENSG00000100403.11	58625	protein_coding	protein_coding
ENSG00000167074.14	31993	protein_coding	protein_coding
ENSG00000199865.1	106	snRNA	other
ENSG00000273424.1	441	lincRNA	lncRNA
ENSG00000183864.4	13531	protein_coding	protein_coding
ENSG00000100410.7	9008	protein_coding	protein_coding
ENSG00000100412.15	59864	protein_coding	protein_coding
ENSG00000100413.16	18802	protein_coding	protein_coding
ENSG00000172346.14	16978	protein_coding	protein_coding
ENSG00000100417.11	12996	protein_coding	protein_coding
ENSG00000100418.7	23068	protein_coding	protein_coding
ENSG00000196419.12	42929	protein_coding	protein_coding
ENSG00000200332.1	101	misc_RNA	other
ENSG00000100138.14	16574	protein_coding	protein_coding
ENSG00000285531.1	380	processed_pseudogene	pseudogene
ENSG00000207457.1	106	snRNA	other
ENSG00000184208.10	9197	protein_coding	protein_coding
ENSG00000167077.12	99957	protein_coding	protein_coding
ENSG00000231261.1	264	processed_pseudogene	pseudogene
ENSG00000252603.1	88	snRNA	other
ENSG00000206813.1	101	misc_RNA	other
ENSG00000100147.13	25620	protein_coding	protein_coding
ENSG00000184068.2	3450	antisense	lncRNA
ENSG00000198911.11	74229	protein_coding	protein_coding
ENSG00000207932.1	68	miRNA	miRNA
ENSG00000234965.2	5113	protein_coding	protein_coding
ENSG00000159958.6	4795	protein_coding	protein_coding
ENSG00000283829.1	75	miRNA	miRNA
ENSG00000100162.14	8443	protein_coding	protein_coding
ENSG00000205704.6	6768	transcribed_unitary_pseudogene	pseudogene
ENSG00000100167.20	28746	protein_coding	protein_coding
ENSG00000224883.1	913	antisense	lncRNA
ENSG00000183066.14	59731	protein_coding	protein_coding
ENSG00000215347.3	897	processed_pseudogene	pseudogene
ENSG00000198951.11	12488	protein_coding	protein_coding
ENSG00000177096.8	5190	protein_coding	protein_coding
ENSG00000238498.1	103	snoRNA	other
ENSG00000183172.8	4593	protein_coding	protein_coding
ENSG00000184983.10	5430	protein_coding	protein_coding
ENSG00000270083.1	398	sense_intronic	lncRNA
ENSG00000237037.9	46811	processed_transcript	lncRNA
ENSG00000213790.2	1188	processed_pseudogene	pseudogene
ENSG00000100197.21	4407	protein_coding	protein_coding
ENSG00000227370.1	455	processed_pseudogene	pseudogene
ENSG00000232710.1	3494	lincRNA	lncRNA
ENSG00000281538.1	1666	lincRNA	lncRNA
ENSG00000205702.10	4374	polymorphic_pseudogene	pseudogene
ENSG00000226450.2	5115	unprocessed_pseudogene	pseudogene
ENSG00000100207.18	183603	protein_coding	protein_coding
ENSG00000182057.4	5443	lincRNA	lncRNA
ENSG00000233903.2	697	lincRNA	lncRNA
ENSG00000273366.1	658	lincRNA	lncRNA
ENSG00000229891.1	4836	lincRNA	lncRNA
ENSG00000235568.6	51985	protein_coding	protein_coding
ENSG00000230107.1	8172	lincRNA	lncRNA
ENSG00000172250.15	11981	transcribed_unitary_pseudogene	pseudogene
ENSG00000189306.10	9834	protein_coding	protein_coding
ENSG00000183569.17	20765	protein_coding	protein_coding
ENSG00000182841.12	26815	transcribed_unprocessed_pseudogene	pseudogene
ENSG00000202058.1	282	misc_RNA	other
ENSG00000251913.1	103	snRNA	other
ENSG00000100227.17	31241	protein_coding	protein_coding
ENSG00000276027.1	149	snRNA	other
ENSG00000270022.3	663	lincRNA	lncRNA
ENSG00000100243.20	31728	protein_coding	protein_coding
ENSG00000249222.1	798	protein_coding	protein_coding
ENSG00000128274.16	29186	protein_coding	protein_coding
ENSG00000200448.1	99	misc_RNA	other
ENSG00000234009.1	890	processed_pseudogene	pseudogene
ENSG00000229608.1	2638	unprocessed_pseudogene	pseudogene
ENSG00000274717.1	2499	processed_pseudogene	pseudogene
ENSG00000242247.10	61604	protein_coding	protein_coding
ENSG00000100266.18	179733	protein_coding	protein_coding
ENSG00000226989.1	396	processed_pseudogene	pseudogene
ENSG00000230319.1	13781	antisense	lncRNA
ENSG00000100271.16	49784	protein_coding	protein_coding
ENSG00000234735.1	357	processed_pseudogene	pseudogene
ENSG00000100290.2	18964	protein_coding	protein_coding
ENSG00000100294.12	11188	protein_coding	protein_coding
ENSG00000100300.17	11728	protein_coding	protein_coding
ENSG00000100304.12	20511	protein_coding	protein_coding
ENSG00000159307.18	146105	protein_coding	protein_coding
ENSG00000236272.1	987	antisense	lncRNA
ENSG00000234892.1	6869	antisense	lncRNA
ENSG00000203527.2	7875	antisense	lncRNA
ENSG00000236117.1	9350	lincRNA	lncRNA
ENSG00000186732.13	96652	protein_coding	protein_coding
ENSG00000223843.4	21010	antisense	lncRNA
ENSG00000186976.14	283593	protein_coding	protein_coding
ENSG00000233157.1	711	processed_pseudogene	pseudogene
ENSG00000180150.5	228	processed_pseudogene	pseudogene
ENSG00000261251.1	4938	antisense	lncRNA
ENSG00000130540.13	37994	protein_coding	protein_coding
ENSG00000100341.11	12335	protein_coding	protein_coding
ENSG00000100344.10	40749	protein_coding	protein_coding
ENSG00000100347.14	55110	protein_coding	protein_coding
ENSG00000224856.2	321	processed_pseudogene	pseudogene
ENSG00000188677.14	173738	protein_coding	protein_coding
ENSG00000279175.1	13453	sense_intronic	lncRNA
ENSG00000280434.1	14261	sense_overlapping	lncRNA
ENSG00000138964.16	46577	protein_coding	protein_coding
ENSG00000279933.1	4708	TEC	other
ENSG00000280011.1	19070	antisense	lncRNA
ENSG00000138944.7	69184	protein_coding	protein_coding
ENSG00000220702.1	733	lincRNA	lncRNA
ENSG00000236079.1	1329	processed_pseudogene	pseudogene
ENSG00000232655.1	1461	lincRNA	lncRNA
ENSG00000228807.1	222	processed_pseudogene	pseudogene
ENSG00000279642.1	619	TEC	other
ENSG00000188636.3	5726	protein_coding	protein_coding
ENSG00000215333.3	1282	processed_pseudogene	pseudogene
ENSG00000187012.10	3002	lincRNA	lncRNA
ENSG00000234300.1	18480	lincRNA	lncRNA
ENSG00000231801.2	544	processed_pseudogene	pseudogene
ENSG00000186654.20	69134	protein_coding	protein_coding
ENSG00000248405.10	160473	protein_coding	protein_coding
ENSG00000241484.9	110230	protein_coding	protein_coding
ENSG00000056487.15	128837	protein_coding	protein_coding
ENSG00000223730.1	924	transcribed_processed_pseudogene	pseudogene
ENSG00000230922.1	3054	sense_intronic	lncRNA
ENSG00000226328.6	30761	lincRNA	lncRNA
ENSG00000273243.1	472	lincRNA	lncRNA
ENSG00000093000.18	24174	protein_coding	protein_coding
ENSG00000273353.1	320	sense_intronic	lncRNA
ENSG00000100364.18	50431	protein_coding	protein_coding
ENSG00000221598.3	65	miRNA	miRNA
ENSG00000273287.2	1312	lincRNA	lncRNA
ENSG00000213752.3	486	processed_pseudogene	pseudogene
ENSG00000100373.9	10892	protein_coding	protein_coding
ENSG00000100376.11	32987	protein_coding	protein_coding
ENSG00000077935.16	69556	protein_coding	protein_coding
ENSG00000128408.8	18805	protein_coding	protein_coding
ENSG00000232363.1	12879	antisense	lncRNA
ENSG00000077942.18	98897	protein_coding	protein_coding
ENSG00000238120.1	1189	antisense	lncRNA
ENSG00000251985.1	101	snRNA	other
ENSG00000280383.1	23111	sense_overlapping	lncRNA
ENSG00000130638.16	173509	protein_coding	protein_coding
ENSG00000264160.1	74	miRNA	miRNA
ENSG00000235347.1	1218	processed_pseudogene	pseudogene
ENSG00000279954.1	3315	antisense	lncRNA
ENSG00000235091.2	15439	lincRNA	lncRNA
ENSG00000188064.9	56767	protein_coding	protein_coding
ENSG00000280424.1	4161	TEC	other
ENSG00000273145.1	1892	lincRNA	lncRNA
ENSG00000231711.2	4946	processed_transcript	lncRNA
ENSG00000182257.7	4666	protein_coding	protein_coding
ENSG00000273289.1	467	antisense	lncRNA
ENSG00000241990.5	3505	antisense	lncRNA
ENSG00000197182.14	60059	lincRNA	lncRNA
ENSG00000231010.1	2420	lincRNA	lncRNA
ENSG00000235159.1	2535	lincRNA	lncRNA
ENSG00000266533.1	82	miRNA	miRNA
ENSG00000283990.1	73	miRNA	miRNA
ENSG00000284175.1	91	miRNA	miRNA
ENSG00000284520.1	82	miRNA	miRNA
ENSG00000186951.16	93235	protein_coding	protein_coding
ENSG00000280384.1	2044	sense_intronic	lncRNA
ENSG00000205643.10	6668	protein_coding	protein_coding
ENSG00000130943.6	7692	protein_coding	protein_coding
ENSG00000075234.16	26047	protein_coding	protein_coding
ENSG00000277232.2	1517	lincRNA	lncRNA
ENSG00000075218.18	34069	protein_coding	protein_coding
ENSG00000100416.13	26465	protein_coding	protein_coding
ENSG00000075275.16	176336	protein_coding	protein_coding
ENSG00000230634.1	431	processed_pseudogene	pseudogene
ENSG00000234869.1	6701	antisense	lncRNA
ENSG00000075240.16	103778	protein_coding	protein_coding
ENSG00000100422.13	53850	protein_coding	protein_coding
ENSG00000260708.1	669	antisense	lncRNA
ENSG00000054611.13	413082	protein_coding	protein_coding
ENSG00000280080.2	1950	antisense	lncRNA
ENSG00000278881.2	1379	TEC	other
ENSG00000280312.1	1641	TEC	other
ENSG00000224715.1	27972	lincRNA	lncRNA
ENSG00000218357.3	25812	lincRNA	lncRNA
ENSG00000205634.6	10526	lincRNA	lncRNA
ENSG00000224271.5	223926	lincRNA	lncRNA
ENSG00000232897.2	1044	processed_pseudogene	pseudogene
ENSG00000230345.1	1391	lincRNA	lncRNA
ENSG00000279712.1	9536	lincRNA	lncRNA
ENSG00000235154.1	3839	lincRNA	lncRNA
ENSG00000278890.1	5629	lincRNA	lncRNA
ENSG00000238192.1	1540	lincRNA	lncRNA
ENSG00000229275.1	1687	lincRNA	lncRNA
ENSG00000285707.1	4213	lincRNA	lncRNA
ENSG00000266508.1	51	miRNA	miRNA
ENSG00000285855.1	12109	lincRNA	lncRNA
ENSG00000233179.1	2327	lincRNA	lncRNA
ENSG00000219438.8	361452	protein_coding	protein_coding
ENSG00000281732.1	8487	processed_transcript	lncRNA
ENSG00000266887.1	58	miRNA	miRNA
ENSG00000205632.3	31616	lincRNA	lncRNA
ENSG00000285623.1	21641	lincRNA	lncRNA
ENSG00000226142.2	336	processed_pseudogene	pseudogene
ENSG00000280199.1	1879	lincRNA	lncRNA
ENSG00000285722.1	4195	lincRNA	lncRNA
ENSG00000188511.12	243018	lincRNA	lncRNA
ENSG00000280224.1	1017	lincRNA	lncRNA
ENSG00000279597.1	864	lincRNA	lncRNA
ENSG00000264139.1	73	miRNA	miRNA
ENSG00000212939.2	7792	lincRNA	lncRNA
ENSG00000213279.2	3162	lincRNA	lncRNA
ENSG00000235111.1	3059	sense_intronic	lncRNA
ENSG00000226954.1	6453	lincRNA	lncRNA
ENSG00000223142.1	326	misc_RNA	other
ENSG00000214727.2	1353	unprocessed_pseudogene	pseudogene
ENSG00000100425.18	54229	protein_coding	protein_coding
ENSG00000279345.1	1756	antisense	lncRNA
ENSG00000236867.1	464	processed_pseudogene	pseudogene
ENSG00000260613.1	5170	lincRNA	lncRNA
ENSG00000229409.1	161	processed_pseudogene	pseudogene
ENSG00000277771.1	264	misc_RNA	other
ENSG00000279494.1	1939	lincRNA	lncRNA
ENSG00000100426.6	36236	protein_coding	protein_coding
ENSG00000182858.13	18229	protein_coding	protein_coding
ENSG00000273192.1	2348	lincRNA	lncRNA
ENSG00000184164.14	9373	protein_coding	protein_coding
ENSG00000278869.1	876	lincRNA	lncRNA
ENSG00000198355.4	3567	protein_coding	protein_coding
ENSG00000276753.1	73	miRNA	miRNA
ENSG00000188263.10	18146	protein_coding	protein_coding
ENSG00000138892.11	41812	protein_coding	protein_coding
ENSG00000100427.15	26511	protein_coding	protein_coding
ENSG00000073146.15	71811	protein_coding	protein_coding
ENSG00000280395.1	3692	sense_overlapping	lncRNA
ENSG00000073150.13	9563	protein_coding	protein_coding
ENSG00000170638.9	13683	protein_coding	protein_coding
ENSG00000273188.1	678	antisense	lncRNA
ENSG00000273253.2	1747	antisense	lncRNA
ENSG00000073169.13	16637	protein_coding	protein_coding
ENSG00000272836.1	477	antisense	lncRNA
ENSG00000273137.1	1081	antisense	lncRNA
ENSG00000128159.11	27303	protein_coding	protein_coding
ENSG00000100429.17	6222	protein_coding	protein_coding
ENSG00000188130.13	16375	protein_coding	protein_coding
ENSG00000185386.14	7054	protein_coding	protein_coding
ENSG00000196576.14	32648	protein_coding	protein_coding
ENSG00000205593.11	18030	protein_coding	protein_coding
ENSG00000227484.1	1377	antisense	lncRNA
ENSG00000279182.1	990	antisense	lncRNA
ENSG00000100239.15	101786	protein_coding	protein_coding
ENSG00000100241.20	30024	protein_coding	protein_coding
ENSG00000128165.8	4884	protein_coding	protein_coding
ENSG00000100253.12	3864	protein_coding	protein_coding
ENSG00000100258.17	4742	protein_coding	protein_coding
ENSG00000025770.18	15256	protein_coding	protein_coding
ENSG00000130489.14	2038	protein_coding	protein_coding
ENSG00000284194.1	2871	protein_coding	protein_coding
ENSG00000272821.1	854	antisense	lncRNA
ENSG00000025708.13	4304	protein_coding	protein_coding
ENSG00000177989.13	2870	protein_coding	protein_coding
ENSG00000272666.1	601	lincRNA	lncRNA
ENSG00000273272.1	361	lincRNA	lncRNA
ENSG00000130487.7	5132	protein_coding	protein_coding
ENSG00000217442.3	11793	protein_coding	protein_coding
ENSG00000205560.12	9604	protein_coding	protein_coding
ENSG00000254413.8	14096	protein_coding	protein_coding
ENSG00000100288.19	22506	protein_coding	protein_coding
ENSG00000205559.4	4614	antisense	lncRNA
ENSG00000272940.1	447	lincRNA	lncRNA
ENSG00000008735.13	13296	protein_coding	protein_coding
ENSG00000100299.17	5419	protein_coding	protein_coding
ENSG00000212569.1	97	misc_RNA	other
ENSG00000251322.7	58883	protein_coding	protein_coding
ENSG00000206841.1	103	snRNA	other
ENSG00000225929.1	2314	antisense	lncRNA
ENSG00000100312.10	7138	protein_coding	protein_coding
ENSG00000254499.1	2927	antisense	lncRNA
ENSG00000213683.4	759	processed_pseudogene	pseudogene
ENSG00000184319.15	44361	transcribed_unprocessed_pseudogene	pseudogene
ENSG00000079974.17	16162	protein_coding	protein_coding
ENSG00000228572.7	1348	unprocessed_pseudogene	pseudogene
ENSG00000182378.13	27034	protein_coding	protein_coding
ENSG00000178605.13	14290	protein_coding	protein_coding
ENSG00000226179.6	861	antisense	lncRNA
ENSG00000167393.17	52992	protein_coding	protein_coding
ENSG00000281849.3	18599	antisense	lncRNA
ENSG00000275287.5	289	misc_RNA	other
ENSG00000280767.3	2823	lincRNA	lncRNA
ENSG00000234958.6	327	processed_pseudogene	pseudogene
ENSG00000229232.6	116	processed_pseudogene	pseudogene
ENSG00000185960.14	35067	protein_coding	protein_coding
ENSG00000237531.6	4144	lincRNA	lncRNA
ENSG00000225661.7	1598	processed_pseudogene	pseudogene
ENSG00000205755.11	25201	protein_coding	protein_coding
ENSG00000198223.16	41581	protein_coding	protein_coding
ENSG00000265658.6	74	miRNA	miRNA
ENSG00000223274.6	119	rRNA_pseudogene	other
ENSG00000185291.11	46073	protein_coding	protein_coding
ENSG00000169100.13	6572	protein_coding	protein_coding
ENSG00000236871.7	2975	lincRNA	lncRNA
ENSG00000236017.8	12259	antisense	lncRNA
ENSG00000169093.15	50623	protein_coding	protein_coding
ENSG00000182162.10	74535	protein_coding	protein_coding
ENSG00000197976.11	10921	protein_coding	protein_coding
ENSG00000196433.12	28080	protein_coding	protein_coding
ENSG00000223511.7	30628	lincRNA	lncRNA
ENSG00000234622.6	1429	lincRNA	lncRNA
ENSG00000169084.13	283289	protein_coding	protein_coding
ENSG00000223571.6	2115	sense_intronic	lncRNA
ENSG00000214717.11	14553	protein_coding	protein_coding
ENSG00000277120.5	63	miRNA	miRNA
ENSG00000223773.7	47881	transcribed_unprocessed_pseudogene	pseudogene
ENSG00000230542.6	2359	lincRNA	lncRNA
ENSG00000002586.19	50176	protein_coding	protein_coding
ENSG00000124343.13	64452	protein_coding	protein_coding
ENSG00000056998.19	54032	protein_coding	protein_coding
ENSG00000235483.1	1020	antisense	lncRNA
ENSG00000006756.15	25381	protein_coding	protein_coding
ENSG00000229851.1	1177	antisense	lncRNA
ENSG00000157399.14	33678	protein_coding	protein_coding
ENSG00000205667.2	26958	protein_coding	protein_coding
